case,id,sex,deg,yrdeg,field,startyr,year,rank,admin,salary
15337,1363,M,PhD,69,Other,68,76,Full,0,2500.0
15338,1363,M,PhD,69,Other,68,77,Full,0,2872.0
15339,1363,M,PhD,69,Other,68,78,Full,0,3059.0
15340,1363,M,PhD,69,Other,68,79,Full,0,3615.0
15341,1363,M,PhD,69,Other,68,80,Full,0,3916.0
15342,1363,M,PhD,69,Other,68,81,Full,0,4548.0
15343,1363,M,PhD,69,Other,68,82,Full,0,4886.0
15344,1363,M,PhD,69,Other,68,83,Full,0,5537.0
15345,1363,M,PhD,69,Other,68,84,Full,0,6170.0
15346,1363,M,PhD,69,Other,68,85,Full,0,6170.0
15347,1363,M,PhD,69,Other,68,86,Full,0,8188.0
15348,1363,M,PhD,69,Other,68,87,Full,0,8361.0
15349,1363,M,PhD,69,Other,68,88,Full,0,8703.0
15350,1363,M,PhD,69,Other,68,89,Full,0,9656.0
15351,1363,M,PhD,69,Other,68,90,Full,1,9669.0
15352,1363,M,PhD,69,Other,68,91,Full,1,10411.0
15353,1363,M,PhD,69,Other,68,92,Full,1,11343.0
15354,1363,M,PhD,69,Other,68,93,Full,1,11672.0
15355,1363,M,PhD,69,Other,68,94,Full,1,11672.0
15356,1363,M,PhD,69,Other,68,95,Full,1,12270.0
15357,1364,M,PhD,69,Arts,68,76,Assoc,0,1674.627
15358,1364,M,PhD,69,Arts,68,77,Assoc,0,1866.0
15359,1364,M,PhD,69,Arts,68,78,Assoc,0,1980.0
15360,1364,M,PhD,69,Arts,68,79,Assoc,0,2202.0
15361,1364,M,PhD,69,Arts,68,80,Assoc,0,2376.0
15362,1364,M,PhD,69,Arts,68,81,Assoc,0,2642.0
15363,1364,M,PhD,69,Arts,68,82,Assoc,0,2642.0
15364,1364,M,PhD,69,Arts,68,83,Assoc,0,2787.0
15365,1364,M,PhD,69,Arts,68,84,Assoc,0,3020.0
15366,1364,M,PhD,69,Arts,68,85,Assoc,0,3020.0
15367,1364,M,PhD,69,Arts,68,86,Assoc,0,3293.0
15368,1364,M,PhD,69,Arts,68,87,Assoc,0,3458.0
15369,1364,M,PhD,69,Arts,68,88,Assoc,0,3508.0
15370,1364,M,PhD,69,Arts,68,89,Assoc,0,3648.0
15371,1364,M,PhD,69,Arts,68,90,Assoc,0,3711.0
15372,1364,M,PhD,69,Arts,68,91,Assoc,0,3883.0
15373,1364,M,PhD,69,Arts,68,92,Assoc,0,3996.0
15374,1364,M,PhD,69,Arts,68,93,Assoc,0,3996.0
15375,1364,M,PhD,69,Arts,68,94,Assoc,0,3996.0
15376,1364,M,PhD,69,Arts,68,95,Assoc,0,4231.0
15377,1365,M,PhD,78,Arts,79,79,Assist,0,1842.0
15378,1365,M,PhD,78,Arts,79,80,Assist,0,2037.0
15379,1365,M,PhD,78,Arts,79,81,Assist,0,2258.0
15380,1365,M,PhD,78,Arts,79,82,Assist,0,2192.0
15381,1365,M,PhD,78,Arts,79,83,Assist,0,2595.0
15382,1365,M,PhD,78,Arts,79,84,Assist,0,2770.0
15383,1365,M,PhD,78,Arts,79,85,Assoc,0,2851.0
15384,1365,M,PhD,78,Arts,79,86,Assoc,0,3110.0
15385,1365,M,PhD,78,Arts,79,87,Assoc,0,3266.0
15386,1365,M,PhD,78,Arts,79,88,Assoc,0,3313.0
15387,1365,M,PhD,78,Arts,79,89,Assoc,0,3808.0
15388,1365,M,PhD,78,Arts,79,90,Assoc,0,3986.0
15389,1365,M,PhD,78,Arts,79,91,Assoc,0,4231.0
15390,1365,M,PhD,78,Arts,79,92,Assoc,0,4353.0
15391,1365,M,PhD,78,Arts,79,93,Assoc,0,4416.0
15392,1365,M,PhD,78,Arts,79,94,Assoc,0,4416.0
15393,1365,M,PhD,78,Arts,79,95,Assoc,1,4743.0
15394,1366,F,PhD,76,Arts,89,89,Assist,0,3348.0
15395,1366,F,PhD,76,Arts,89,90,Assist,0,3406.0
15396,1366,F,PhD,76,Arts,89,91,Assist,0,3667.0
15397,1366,F,PhD,76,Arts,89,92,Assist,0,3774.0
15398,1366,F,PhD,76,Arts,89,93,Assist,0,3828.0
15399,1366,F,PhD,76,Arts,89,94,Assist,0,3828.0
15400,1366,F,PhD,76,Arts,89,95,Assist,0,3939.0
15401,1367,M,PhD,83,Other,93,93,Assoc,0,5318.667
15402,1367,M,PhD,83,Other,93,94,Assoc,0,5318.667
15403,1367,M,PhD,83,Other,93,95,Assoc,0,5472.0
15404,1368,M,PhD,77,Prof,86,86,Assoc,0,4708.0
15405,1368,M,PhD,77,Prof,86,87,Assoc,0,4944.0
15406,1368,M,PhD,77,Prof,86,88,Full,0,5087.0
15407,1368,M,PhD,77,Prof,86,89,Full,0,5443.0
15408,1368,M,PhD,77,Prof,86,90,Full,0,5698.0
15409,1368,M,PhD,77,Prof,86,91,Full,0,6048.0
15410,1368,M,PhD,77,Prof,86,92,Full,0,6781.0
15411,1368,M,PhD,77,Prof,86,93,Full,0,6977.0
15412,1368,M,PhD,77,Prof,86,94,Full,0,6977.0
15413,1368,M,PhD,77,Prof,86,95,Full,0,7283.0
15414,1369,F,PhD,88,Other,88,88,Assist,0,3313.0
15415,1369,F,PhD,88,Other,88,89,Assist,0,3445.0
15416,1369,F,PhD,88,Other,88,90,Assist,0,3873.0
15417,1369,F,PhD,88,Other,88,91,Assist,0,4171.0
15418,1369,F,PhD,88,Other,88,92,Assoc,0,4743.0
15419,1369,F,PhD,88,Other,88,93,Assoc,0,5022.0
15420,1369,F,PhD,88,Other,88,94,Assoc,0,5022.0
15421,1369,F,PhD,88,Other,88,95,Assoc,0,5394.0
15422,1371,M,PhD,66,Other,69,76,Full,0,2605.882
15423,1371,M,PhD,66,Other,69,77,Full,0,3005.882
15424,1371,M,PhD,66,Other,69,78,Full,0,3239.0
15425,1371,M,PhD,66,Other,69,79,Full,0,3686.0
15426,1371,M,PhD,66,Other,69,80,Full,0,4090.909
15427,1371,M,PhD,66,Other,69,81,Full,0,4681.0
15428,1371,M,PhD,66,Other,69,82,Full,1,4609.0
15429,1371,M,PhD,66,Other,69,83,Full,1,5374.0
15430,1371,M,PhD,66,Other,69,84,Full,1,6533.0
15431,1371,M,PhD,66,Other,69,85,Full,1,6533.0
15432,1371,M,PhD,66,Other,69,86,Full,0,8104.0
15433,1371,M,PhD,66,Other,69,87,Full,0,8757.0
15434,1371,M,PhD,66,Other,69,88,Full,0,9406.0
15435,1371,M,PhD,66,Other,69,89,Full,0,10657.0
15436,1371,M,PhD,66,Other,69,90,Full,0,11155.0
15437,1371,M,PhD,66,Other,69,91,Full,0,11672.0
15438,1371,M,PhD,66,Other,69,92,Full,0,11840.0
15439,1371,M,PhD,66,Other,69,93,Full,0,12011.0
15440,1371,M,PhD,66,Other,69,94,Full,0,12011.0
15441,1371,M,PhD,66,Other,69,95,Full,0,12241.0
15442,1372,M,PhD,70,Arts,85,85,Full,0,4856.0
15443,1372,M,PhD,70,Arts,85,86,Full,0,5056.0
15444,1372,M,PhD,70,Arts,85,87,Full,0,5310.0
15445,1372,M,PhD,70,Arts,85,88,Full,1,5786.0
15446,1372,M,PhD,70,Arts,85,89,Full,1,6280.0
15447,1372,M,PhD,70,Arts,85,90,Full,0,6668.0
15448,1372,M,PhD,70,Arts,85,91,Full,0,6977.0
15449,1372,M,PhD,70,Arts,85,92,Full,0,7078.0
15450,1372,M,PhD,70,Arts,85,93,Full,0,7180.0
15451,1372,M,PhD,70,Arts,85,94,Full,0,7180.0
15452,1372,M,PhD,70,Arts,85,95,Full,0,7823.0
15453,1374,M,PhD,75,Other,77,77,Assist,0,1773.0
15454,1374,M,PhD,75,Other,77,78,Assist,0,1866.0
15455,1374,M,PhD,75,Other,77,79,Assist,0,2120.0
15456,1374,M,PhD,75,Other,77,80,Assoc,0,2376.0
15457,1374,M,PhD,75,Other,77,81,Assoc,0,2605.0
15458,1374,M,PhD,75,Other,77,82,Assoc,0,2719.0
15459,1374,M,PhD,75,Other,77,83,Assoc,0,3125.0
15460,1374,M,PhD,75,Other,77,84,Full,0,3586.0
15461,1374,M,PhD,75,Other,77,85,Full,0,3586.0
15462,1374,M,PhD,75,Other,77,86,Full,0,4023.0
15463,1374,M,PhD,75,Other,77,87,Full,0,4225.0
15464,1374,M,PhD,75,Other,77,88,Full,1,4347.0
15465,1374,M,PhD,75,Other,77,89,Full,1,4925.0
15466,1374,M,PhD,75,Other,77,90,Full,1,5229.0
15467,1374,M,PhD,75,Other,77,91,Full,1,6590.0
15468,1374,M,PhD,75,Other,77,92,Full,0,6781.0
15469,1374,M,PhD,75,Other,77,93,Full,1,6977.0
15470,1374,M,PhD,75,Other,77,94,Full,0,6977.0
15471,1374,M,PhD,75,Other,77,95,Full,1,7283.0
15472,1375,M,PhD,65,Prof,66,76,Full,0,2160.0
15473,1375,M,PhD,65,Prof,66,77,Full,0,2419.0
15474,1375,M,PhD,65,Prof,66,78,Full,0,2544.0
15475,1375,M,PhD,65,Prof,66,79,Full,0,2850.0
15476,1375,M,PhD,65,Prof,66,80,Full,0,3058.0
15477,1375,M,PhD,65,Prof,66,81,Full,0,3517.0
15478,1375,M,PhD,65,Prof,66,82,Full,1,3802.0
15479,1375,M,PhD,65,Prof,66,83,Full,1,4592.0
15480,1375,M,PhD,65,Prof,66,84,Full,1,5192.0
15481,1375,M,PhD,65,Prof,66,85,Full,1,5192.0
15482,1375,M,PhD,65,Prof,66,86,Full,1,6348.0
15483,1375,M,PhD,65,Prof,66,87,Full,1,6668.0
15484,1375,M,PhD,65,Prof,66,88,Full,1,7060.0
15485,1375,M,PhD,65,Prof,66,89,Full,1,7771.0
15486,1375,M,PhD,65,Prof,66,90,Full,1,8371.0
15487,1375,M,PhD,65,Prof,66,91,Full,1,8759.0
15488,1375,M,PhD,65,Prof,66,92,Full,1,9143.0
15489,1375,M,PhD,65,Prof,66,93,Full,1,9408.0
15490,1375,M,PhD,65,Prof,66,94,Full,1,9408.0
15491,1375,M,PhD,65,Prof,66,95,Full,1,9681.0
15492,1376,F,PhD,81,Other,86,86,Assoc,0,4156.471
15493,1376,F,PhD,81,Other,86,87,Assoc,0,3711.0
15494,1376,F,PhD,81,Other,86,88,Assoc,1,4281.0
15495,1376,F,PhD,81,Other,86,89,Assoc,1,4580.0
15496,1376,F,PhD,81,Other,86,90,Assoc,1,4933.0
15497,1376,F,PhD,81,Other,86,91,Assoc,1,5388.0
15498,1376,F,PhD,81,Other,86,92,Assoc,1,5627.0
15499,1376,F,PhD,81,Other,86,93,Full,1,6216.0
15500,1376,F,PhD,81,Other,86,94,Full,1,6216.0
15501,1376,F,PhD,81,Other,86,95,Full,0,7180.0
15502,1377,M,PhD,73,Other,75,76,Assist,0,1592.0
15503,1377,M,PhD,73,Other,75,77,Assist,0,1754.0
15504,1377,M,PhD,73,Other,75,78,Assoc,0,1980.0
15505,1377,M,PhD,73,Other,75,79,Assoc,0,2500.0
15506,1377,M,PhD,73,Other,75,80,Assoc,0,2642.0
15507,1377,M,PhD,73,Other,75,81,Assoc,0,2879.0
15508,1377,M,PhD,73,Other,75,82,Full,0,3137.0
15509,1377,M,PhD,73,Other,75,83,Full,0,3310.0
15510,1377,M,PhD,73,Other,75,84,Full,0,3534.0
15511,1377,M,PhD,73,Other,75,85,Full,0,3534.0
15512,1377,M,PhD,73,Other,75,86,Full,0,4199.0
15513,1377,M,PhD,73,Other,75,87,Full,0,4410.0
15514,1377,M,PhD,73,Other,75,88,Full,0,4538.0
15515,1377,M,PhD,73,Other,75,89,Full,0,4786.0
15516,1377,M,PhD,73,Other,75,90,Full,0,4939.0
15517,1377,M,PhD,73,Other,75,91,Full,1,5388.0
15518,1377,M,PhD,73,Other,75,92,Full,1,5747.0
15519,1377,M,PhD,73,Other,75,93,Full,1,5991.0
15520,1377,M,PhD,73,Other,75,94,Full,1,6991.0
15521,1377,M,PhD,73,Other,75,95,Full,1,11783.0
15522,1378,M,PhD,76,Other,76,76,Assist,0,1563.0
15523,1378,M,PhD,76,Other,76,77,Assist,0,1717.0
15524,1378,M,PhD,76,Other,76,78,Assist,0,1791.0
15525,1378,M,PhD,76,Other,76,79,Assist,0,1959.0
15526,1378,M,PhD,76,Other,76,80,Assist,0,2121.0
15527,1378,M,PhD,76,Other,76,82,Assist,0,2448.485
15528,1378,M,PhD,76,Other,76,83,Assoc,0,2708.0
15529,1378,M,PhD,76,Other,76,84,Assoc,0,3290.0
15530,1378,M,PhD,76,Other,76,85,Assoc,0,3290.0
15531,1378,M,PhD,76,Other,76,86,Full,0,3909.0
15532,1378,M,PhD,76,Other,76,87,Full,0,4105.0
15533,1378,M,PhD,76,Other,76,88,Full,0,4410.0
15534,1378,M,PhD,76,Other,76,89,Full,0,4996.0
15535,1378,M,PhD,76,Other,76,90,Full,0,5305.0
15536,1378,M,PhD,76,Other,76,91,Full,0,5878.0
15537,1378,M,PhD,76,Other,76,92,Full,0,6313.0
15538,1378,M,PhD,76,Other,76,93,Full,0,6496.0
15539,1378,M,PhD,76,Other,76,94,Full,0,6496.0
15540,1378,M,PhD,76,Other,76,95,Full,0,6977.0
15541,1379,M,PhD,71,Other,74,76,Assist,0,1405.0
15542,1379,M,PhD,71,Other,74,77,Assist,0,1507.0
15543,1379,M,PhD,71,Other,74,78,Assist,0,1574.0
15544,1379,M,PhD,71,Other,74,79,Assist,0,1760.0
15545,1379,M,PhD,71,Other,74,80,Assist,0,1869.0
15546,1379,M,PhD,71,Other,74,81,Assist,0,2099.0
15547,1379,M,PhD,71,Other,74,82,Assist,0,2161.0
15548,1379,M,PhD,71,Other,74,83,Assoc,0,2414.0
15549,1379,M,PhD,71,Other,74,84,Assoc,0,2613.0
15550,1379,M,PhD,71,Other,74,85,Assoc,0,2613.0
15551,1379,M,PhD,71,Other,74,86,Assoc,0,2692.0
15552,1379,M,PhD,71,Other,74,87,Assoc,0,2828.0
15553,1379,M,PhD,71,Other,74,88,Assoc,0,3038.0
15554,1379,M,PhD,71,Other,74,89,Assoc,0,3344.0
15555,1379,M,PhD,71,Other,74,90,Assoc,0,3450.0
15556,1379,M,PhD,71,Other,74,91,Assoc,0,3559.0
15557,1379,M,PhD,71,Other,74,92,Assoc,0,3823.0
15558,1379,M,PhD,71,Other,74,93,Assoc,0,3991.0
15559,1379,M,PhD,71,Other,74,94,Assoc,0,3991.0
15560,1379,M,PhD,71,Other,74,95,Assoc,0,4225.0
15561,1380,M,PhD,74,Other,74,76,Assoc,0,1803.0
15562,1380,M,PhD,74,Other,74,77,Assoc,0,2019.0
15563,1380,M,PhD,74,Other,74,78,Assoc,0,2176.0
15564,1380,M,PhD,74,Other,74,79,Assoc,0,2454.0
15565,1380,M,PhD,74,Other,74,80,Assoc,0,2686.0
15566,1380,M,PhD,74,Other,74,81,Assoc,0,3092.0
15567,1380,M,PhD,74,Other,74,82,Full,0,3417.0
15568,1380,M,PhD,74,Other,74,83,Full,0,3710.0
15569,1380,M,PhD,74,Other,74,84,Full,0,4505.0
15570,1380,M,PhD,74,Other,74,85,Full,0,4505.0
15571,1380,M,PhD,74,Other,74,86,Full,0,4914.0
15572,1380,M,PhD,74,Other,74,87,Full,0,5160.0
15573,1380,M,PhD,74,Other,74,88,Full,0,5310.0
15574,1380,M,PhD,74,Other,74,89,Full,0,5846.0
15575,1380,M,PhD,74,Other,74,90,Full,0,6120.0
15576,1380,M,PhD,74,Other,74,91,Full,0,6404.0
15577,1380,M,PhD,74,Other,74,92,Full,0,6590.0
15578,1380,M,PhD,74,Other,74,93,Full,1,7388.0
15579,1380,M,PhD,74,Other,74,94,Full,1,7388.0
15580,1380,M,PhD,74,Other,74,95,Full,1,7935.0
15581,1381,M,PhD,76,Prof,87,87,Full,0,3606.0
15582,1381,M,PhD,76,Prof,87,88,Full,0,3606.0
15583,1381,M,PhD,76,Prof,87,89,Full,0,4029.412
15584,1381,M,PhD,76,Prof,87,90,Full,0,4529.412
15585,1381,M,PhD,76,Prof,87,91,Full,0,4806.0
15586,1381,M,PhD,76,Prof,87,92,Full,0,5162.0
15587,1381,M,PhD,76,Prof,87,93,Full,0,5465.0
15588,1381,M,PhD,76,Prof,87,94,Full,0,5465.0
15589,1381,M,PhD,76,Prof,87,95,Full,0,5705.0
15590,1382,M,PhD,89,Other,91,91,Assist,0,4416.0
15591,1382,M,PhD,89,Other,91,92,Assist,0,4416.0
15592,1382,M,PhD,89,Other,91,93,Assist,0,4480.0
15593,1382,M,PhD,89,Other,91,94,Assist,0,4480.0
15594,1382,M,PhD,89,Other,91,95,Assoc,0,4881.0
15595,1384,M,PhD,70,Prof,70,76,Assoc,0,1875.0
15596,1384,M,PhD,70,Prof,70,77,Assoc,0,2216.0
15597,1384,M,PhD,70,Prof,70,78,Assoc,0,2378.0
15598,1384,M,PhD,70,Prof,70,79,Full,0,2805.0
15599,1384,M,PhD,70,Prof,70,80,Full,0,3058.0
15600,1384,M,PhD,70,Prof,70,81,Full,0,3517.0
15601,1384,M,PhD,70,Prof,70,82,Full,0,3777.0
15602,1384,M,PhD,70,Prof,70,83,Full,0,4101.0
15603,1384,M,PhD,70,Prof,70,84,Full,0,4442.0
15604,1384,M,PhD,70,Prof,70,85,Full,0,4442.0
15605,1384,M,PhD,70,Prof,70,86,Full,0,5588.0
15606,1384,M,PhD,70,Prof,70,87,Full,0,5869.0
15607,1384,M,PhD,70,Prof,70,88,Full,0,6126.0
15608,1384,M,PhD,70,Prof,70,89,Full,0,6555.0
15609,1384,M,PhD,70,Prof,70,90,Full,0,7162.0
15610,1384,M,PhD,70,Prof,70,91,Full,0,7494.0
15611,1384,M,PhD,70,Prof,70,92,Full,0,7823.0
15612,1384,M,PhD,70,Prof,70,93,Full,0,8049.0
15613,1384,M,PhD,70,Prof,70,94,Full,0,8049.0
15614,1384,M,PhD,70,Prof,70,95,Full,0,8283.0
15615,1385,M,PhD,78,Other,87,87,Assoc,0,4285.0
15616,1385,M,PhD,78,Other,87,88,Assoc,0,4285.0
15617,1385,M,PhD,78,Other,87,89,Assoc,0,4585.0
15618,1385,M,PhD,78,Other,87,90,Assoc,0,4800.0
15619,1385,M,PhD,78,Other,87,91,Assoc,0,5022.0
15620,1385,M,PhD,78,Other,87,92,Assoc,0,5168.0
15621,1385,M,PhD,78,Other,87,93,Assoc,0,5472.0
15622,1385,M,PhD,78,Other,87,94,Assoc,0,5472.0
15623,1385,M,PhD,78,Other,87,95,Full,0,5962.0
15624,1386,M,PhD,69,Other,85,85,Full,0,4631.0
15625,1386,M,PhD,69,Other,85,86,Full,0,4769.0
15626,1386,M,PhD,69,Other,85,87,Full,0,5010.0
15627,1386,M,PhD,69,Other,85,88,Full,0,5305.0
15628,1386,M,PhD,69,Other,85,89,Full,0,6649.0
15629,1386,M,PhD,69,Other,85,90,Full,0,7162.0
15630,1386,M,PhD,69,Other,85,91,Full,0,7712.0
15631,1386,M,PhD,69,Other,85,92,Full,0,8049.0
15632,1386,M,PhD,69,Other,85,93,Full,0,8165.0
15633,1386,M,PhD,69,Other,85,94,Full,0,8165.0
15634,1386,M,PhD,69,Other,85,95,Full,0,8402.0
15635,1387,M,PhD,82,Prof,84,84,Assist,0,3484.0
15636,1387,M,PhD,82,Prof,84,85,Assist,0,3484.0
15637,1387,M,PhD,82,Prof,84,86,Assist,0,4510.0
15638,1387,M,PhD,82,Prof,84,87,Assist,0,4736.0
15639,1387,M,PhD,82,Prof,84,88,Assist,0,5015.0
15640,1387,M,PhD,82,Prof,84,89,Assist,0,5522.0
15641,1387,M,PhD,82,Prof,84,90,Assoc,0,6120.0
15642,1387,M,PhD,82,Prof,84,91,Assoc,0,6590.0
15643,1387,M,PhD,82,Prof,84,92,Assoc,0,6977.0
15644,1387,M,PhD,82,Prof,84,93,Assoc,0,7283.0
15645,1387,M,PhD,82,Prof,84,94,Assoc,0,7283.0
15646,1387,M,PhD,82,Prof,84,95,Assoc,0,7388.0
15647,1388,M,PhD,72,Other,74,76,Assist,0,1623.0
15648,1388,M,PhD,72,Other,74,77,Assist,0,1791.0
15649,1388,M,PhD,72,Other,74,78,Assist,0,1904.0
15650,1388,M,PhD,72,Other,74,79,Assoc,0,2120.0
15651,1388,M,PhD,72,Other,74,80,Assoc,0,2290.0
15652,1388,M,PhD,72,Other,74,81,Assoc,0,2566.667
15653,1388,M,PhD,72,Other,74,82,Assoc,0,2719.0
15654,1388,M,PhD,72,Other,74,83,Assoc,0,2952.0
15655,1388,M,PhD,72,Other,74,84,Assoc,0,3152.0
15656,1388,M,PhD,72,Other,74,85,Full,0,3243.0
15657,1388,M,PhD,72,Other,74,86,Full,0,3745.0
15658,1388,M,PhD,72,Other,74,87,Full,0,3933.0
15659,1388,M,PhD,72,Other,74,88,Full,0,4105.0
15660,1388,M,PhD,72,Other,74,89,Full,1,5215.0
15661,1388,M,PhD,72,Other,74,90,Full,1,5458.0
15662,1388,M,PhD,72,Other,74,91,Full,1,5794.0
15663,1388,M,PhD,72,Other,74,92,Full,1,5962.0
15664,1388,M,PhD,72,Other,74,93,Full,1,6135.0
15665,1388,M,PhD,72,Other,74,94,Full,0,6878.0
15666,1388,M,PhD,72,Other,74,95,Full,0,7078.0
15667,1389,F,PhD,71,Arts,71,76,Assist,0,1623.0
15668,1389,F,PhD,71,Arts,71,77,Assoc,0,1866.0
15669,1389,F,PhD,71,Arts,71,78,Assoc,0,1980.0
15670,1389,F,PhD,71,Arts,71,79,Assoc,0,2161.0
15671,1389,F,PhD,71,Arts,71,80,Assoc,0,2290.0
15672,1389,F,PhD,71,Arts,71,81,Assoc,0,2496.0
15673,1389,F,PhD,71,Arts,71,82,Assoc,0,2496.0
15674,1389,F,PhD,71,Arts,71,83,Assoc,0,2787.0
15675,1389,F,PhD,71,Arts,71,84,Full,0,3290.0
15676,1389,F,PhD,71,Arts,71,85,Full,0,3273.134
15677,1389,F,PhD,71,Arts,71,86,Full,0,3745.0
15678,1389,F,PhD,71,Arts,71,87,Full,0,3933.0
15679,1389,F,PhD,71,Arts,71,88,Full,0,4669.0
15680,1389,F,PhD,71,Arts,71,89,Full,0,4855.0
15681,1389,F,PhD,71,Arts,71,90,Full,0,5229.0
15682,1389,F,PhD,71,Arts,71,91,Full,0,5551.0
15683,1389,F,PhD,71,Arts,71,92,Full,0,5712.0
15684,1389,F,PhD,71,Arts,71,93,Full,0,5878.0
15685,1389,F,PhD,71,Arts,71,94,Full,0,5878.0
15686,1389,F,PhD,71,Arts,71,95,Full,0,6135.0
15687,1391,M,PhD,78,Prof,78,78,Assist,0,1700.0
15688,1391,M,PhD,78,Prof,78,79,Assist,0,1964.0
15689,1391,M,PhD,78,Prof,78,80,Assist,0,2147.0
15690,1391,M,PhD,78,Prof,78,81,Assist,0,2357.0
15691,1391,M,PhD,78,Prof,78,82,Assist,0,2496.0
15692,1391,M,PhD,78,Prof,78,83,Assist,0,2633.0
15693,1391,M,PhD,78,Prof,78,84,Assoc,0,2977.0
15694,1391,M,PhD,78,Prof,78,85,Assoc,0,2977.0
15695,1391,M,PhD,78,Prof,78,86,Assoc,0,3537.0
15696,1391,M,PhD,78,Prof,78,87,Assoc,0,3715.0
15697,1391,M,PhD,78,Prof,78,88,Assoc,0,3715.0
15698,1391,M,PhD,78,Prof,78,89,Assoc,0,4032.0
15699,1391,M,PhD,78,Prof,78,90,Full,0,4405.0
15700,1391,M,PhD,78,Prof,78,91,Full,0,4743.0
15701,1391,M,PhD,78,Prof,78,92,Full,0,5095.0
15702,1391,M,PhD,78,Prof,78,93,Full,0,5472.0
15703,1391,M,PhD,78,Prof,78,94,Full,0,5472.0
15704,1391,M,PhD,78,Prof,78,95,Full,0,6048.0
15705,1392,M,PhD,90,Other,90,90,Assist,0,4731.0
15706,1392,M,PhD,90,Other,90,91,Assist,0,4812.0
15707,1392,M,PhD,90,Other,90,92,Assist,0,4951.0
15708,1392,M,PhD,90,Other,90,93,Assist,0,5168.0
15709,1392,M,PhD,90,Other,90,94,Assist,0,5168.0
15710,1392,M,PhD,90,Other,90,95,Assist,0,5631.0
15711,1393,F,PhD,90,Arts,91,91,Assist,0,3225.0
15712,1393,F,PhD,90,Arts,91,92,Assist,0,3318.0
15713,1393,F,PhD,90,Arts,91,93,Assist,0,3366.0
15714,1393,F,PhD,90,Arts,91,94,Assist,0,3366.0
15715,1393,F,PhD,90,Arts,91,95,Assist,0,3414.0
15716,1394,F,PhD,91,Other,91,91,Assist,0,4165.0
15717,1394,F,PhD,91,Other,91,92,Assist,0,5208.0
15718,1394,F,PhD,91,Other,91,93,Assist,0,5833.0
15719,1394,F,PhD,91,Other,91,94,Assist,0,5833.0
15720,1394,F,PhD,91,Other,91,95,Assist,0,5963.0
15721,1395,M,PhD,59,Other,59,76,Full,0,2625.397
15722,1395,M,PhD,59,Other,59,77,Full,0,2844.0
15723,1395,M,PhD,59,Other,59,78,Full,0,2976.0
15724,1395,M,PhD,59,Other,59,79,Full,0,3219.0
15725,1395,M,PhD,59,Other,59,80,Full,0,3398.0
15726,1395,M,PhD,59,Other,59,81,Full,0,3723.0
15727,1395,M,PhD,59,Other,59,82,Full,0,3723.0
15728,1395,M,PhD,59,Other,59,83,Full,0,3928.0
15729,1395,M,PhD,59,Other,59,84,Full,0,4317.0
15730,1395,M,PhD,59,Other,59,85,Full,0,4317.0
15731,1395,M,PhD,59,Other,59,86,Full,0,4446.0
15732,1395,M,PhD,59,Other,59,87,Full,0,4669.0
15733,1395,M,PhD,59,Other,59,88,Full,0,4805.0
15734,1395,M,PhD,59,Other,59,89,Full,0,5215.0
15735,1395,M,PhD,59,Other,59,90,Full,0,5381.0
15736,1395,M,PhD,59,Other,59,91,Full,0,5631.0
15737,1395,M,PhD,59,Other,59,92,Full,0,5794.0
15738,1395,M,PhD,59,Other,59,93,Full,0,5962.0
15739,1395,M,PhD,59,Other,59,94,Full,0,5962.0
15740,1395,M,PhD,59,Other,59,95,Full,0,6223.0
15741,1396,M,PhD,82,Other,84,84,Assist,0,2434.0
15742,1396,M,PhD,82,Other,84,85,Assist,0,2434.0
15743,1396,M,PhD,82,Other,84,86,Assist,0,2507.0
15744,1396,M,PhD,82,Other,84,87,Assist,0,2633.0
15745,1396,M,PhD,82,Other,84,88,Assist,0,2788.0
15746,1396,M,PhD,82,Other,84,89,Assist,0,3069.0
15747,1396,M,PhD,82,Other,84,90,Assist,0,3212.0
15748,1396,M,PhD,82,Other,84,91,Assoc,0,3559.0
15749,1396,M,PhD,82,Other,84,92,Assoc,0,3823.0
15750,1396,M,PhD,82,Other,84,93,Assoc,0,3991.0
15751,1396,M,PhD,82,Other,84,94,Assoc,0,3991.0
15752,1396,M,PhD,82,Other,84,95,Assoc,0,4225.0
15753,1397,M,PhD,61,Other,88,88,Full,0,10248.0
15754,1397,M,PhD,61,Other,88,89,Full,0,10810.0
15755,1397,M,PhD,61,Other,88,90,Full,0,11315.0
15756,1397,M,PhD,61,Other,88,91,Full,0,11672.0
15757,1397,M,PhD,61,Other,88,92,Full,0,11840.0
15758,1397,M,PhD,61,Other,88,93,Full,0,12184.0
15759,1397,M,PhD,61,Other,88,94,Full,0,12184.0
15760,1397,M,PhD,61,Other,88,95,Full,0,12184.0
15761,1398,M,PhD,84,Other,90,90,Assoc,0,4933.0
15762,1398,M,PhD,84,Other,90,91,Assoc,0,5016.0
15763,1398,M,PhD,84,Other,90,92,Assoc,0,5236.0
15764,1398,M,PhD,84,Other,90,93,Assoc,0,5465.0
15765,1398,M,PhD,84,Other,90,94,Assoc,0,5465.0
15766,1398,M,PhD,84,Other,90,95,Assoc,0,5705.0
15767,1399,F,PhD,62,Other,62,76,Assoc,0,1882.0
15768,1399,F,PhD,62,Other,62,77,Assoc,0,2058.0
15769,1399,F,PhD,62,Other,62,78,Assoc,0,2290.0
15770,1399,F,PhD,62,Other,62,79,Full,0,1938.0
